requirement_id,release,module_id,module_name,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_document,source_version,source_section,source_extract_id,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_question,developer_action,qa_evidence,notes
M02-REQ-0296,1.0,M02,Проверка по ИИН,SECURITY,"D. Безопасность, privacy и аудит",ID: T-035; Условие: AIS OIP response содержит ИИН взыскателя/исполнителя; Ожидаемый результат: Field allowlist удаляет их до persistence.,ID: T-035; Условие: AIS OIP response содержит ИИН взыскателя/исполнителя; Ожидаемый результат: Field allowlist удаляет их до persistence.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"D. Безопасность, privacy и аудит",SRC-DOC-M02-P-00458,,,,DATA,,,,,,Canonical source-backed rule
M02-REQ-0297,1.0,M02,Проверка по ИИН,SECURITY,"D. Безопасность, privacy и аудит",ID: T-036; Условие: Raw evidence не разрешён retention policy; Ожидаемый результат: Raw не сохраняется; только normalized hash/IDs.,ID: T-036; Условие: Raw evidence не разрешён retention policy; Ожидаемый результат: Raw не сохраняется; только normalized hash/IDs.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"D. Безопасность, privacy и аудит",SRC-DOC-M02-P-00459,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0298,1.0,M02,Проверка по ИИН,SECURITY,"D. Безопасность, privacy и аудит",ID: T-037; Условие: Consent отозван после batch; Ожидаемый результат: Новые проверки/refresh blocked; историческое хранение следует approved retention impact и audit.,ID: T-037; Условие: Consent отозван после batch; Ожидаемый результат: Новые проверки/refresh blocked; историческое хранение следует approved retention impact и audit.,,,,BLOCKED,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"D. Безопасность, privacy и аудит",SRC-DOC-M02-P-00460,,,,LEGAL,,,,,,Canonical source-backed rule
M02-REQ-0299,1.0,M02,Проверка по ИИН,SECURITY,"D. Безопасность, privacy и аудит","ID: T-038; Условие: Subject requests export/access; Ожидаемый результат: Выдаётся понятный список источников, фактов, дат, целей; secrets/other persons redacted.","ID: T-038; Условие: Subject requests export/access; Ожидаемый результат: Выдаётся понятный список источников, фактов, дат, целей; secrets/other persons redacted.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"D. Безопасность, privacy и аудит",SRC-DOC-M02-P-00461,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0300,1.0,M02,Проверка по ИИН,SECURITY,"D. Безопасность, privacy и аудит",ID: T-039; Условие: Delete request при legal hold; Ожидаемый результат: Policy engine; audit reason and expiry; no direct hard delete.,ID: T-039; Условие: Delete request при legal hold; Ожидаемый результат: Policy engine; audit reason and expiry; no direct hard delete.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"D. Безопасность, privacy и аудит",SRC-DOC-M02-P-00462,,,,LEGAL,,,,,,Canonical source-backed rule
M02-REQ-0301,1.0,M02,Проверка по ИИН,UI,"E. Разделение факта, CASA и банка",ID: T-040; Условие: Найдена исполнительная запись; Ожидаемый результат: Создаётся fact; bank_verdict отсутствует; UI disclaimer видим.,ID: T-040; Условие: Найдена исполнительная запись; Ожидаемый результат: Создаётся fact; bank_verdict отсутствует; UI disclaimer видим.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"E. Разделение факта, CASA и банка",SRC-DOC-M02-P-00465,,,,FRONTEND,,,,,,Canonical source-backed rule
M02-REQ-0302,1.0,M02,Проверка по ИИН,BUSINESS_RULE,"E. Разделение факта, CASA и банка",ID: T-041; Условие: Derived CASA signal изменён новой версией; Ожидаемый результат: Source fact неизменен; signal указывает rule_version.,ID: T-041; Условие: Derived CASA signal изменён новой версией; Ожидаемый результат: Source fact неизменен; signal указывает rule_version.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"E. Разделение факта, CASA и банка",SRC-DOC-M02-P-00466,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0303,1.0,M02,Проверка по ИИН,BUSINESS_RULE,"E. Разделение факта, CASA и банка",ID: T-042; Условие: Bank rule использует fact; Ожидаемый результат: Только отдельный bank-rule evaluation с program_version; ИИН-check не меняет verdict сам.,ID: T-042; Условие: Bank rule использует fact; Ожидаемый результат: Только отдельный bank-rule evaluation с program_version; ИИН-check не меняет verdict сам.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"E. Разделение факта, CASA и банка",SRC-DOC-M02-P-00467,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0304,1.0,M02,Проверка по ИИН,BUSINESS_RULE,"E. Разделение факта, CASA и банка",ID: T-043; Условие: Источник недоступен; Ожидаемый результат: Не генерируется позитивный/зелёный CASA signal.,ID: T-043; Условие: Источник недоступен; Ожидаемый результат: Не генерируется позитивный/зелёный CASA signal.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"E. Разделение факта, CASA и банка",SRC-DOC-M02-P-00468,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0305,1.0,M02,Проверка по ИИН,PROVENANCE,"E. Разделение факта, CASA и банка",ID: T-044; Условие: Client report/PDF содержит ИИН; Ожидаемый результат: Клиентское заключение маскирует ИИН и не включает internal notes/raw evidence.,ID: T-044; Условие: Client report/PDF содержит ИИН; Ожидаемый результат: Клиентское заключение маскирует ИИН и не включает internal notes/raw evidence.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,"E. Разделение факта, CASA и банка",SRC-DOC-M02-P-00469,,,,PARSER,,,,,,Canonical source-backed rule
M02-REQ-0306,1.0,M02,Проверка по ИИН,STATE,F. UI/доступность,"ID: T-045; Условие: Цвет отключён/контрастный режим; Ожидаемый результат: Состояние понятно по тексту и иконке, не только по цвету.","ID: T-045; Условие: Цвет отключён/контрастный режим; Ожидаемый результат: Состояние понятно по тексту и иконке, не только по цвету.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,F. UI/доступность,SRC-DOC-M02-P-00472,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0307,1.0,M02,Проверка по ИИН,UI,F. UI/доступность,ID: T-046; Условие: Мобильный экран; Ожидаемый результат: Карточки источников не требуют горизонтального скролла; таблицы заменены stacked view.,ID: T-046; Условие: Мобильный экран; Ожидаемый результат: Карточки источников не требуют горизонтального скролла; таблицы заменены stacked view.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,F. UI/доступность,SRC-DOC-M02-P-00473,,,,FRONTEND,,,,,,Canonical source-backed rule
M02-REQ-0308,1.0,M02,Проверка по ИИН,STATE,F. UI/доступность,"ID: T-047; Условие: Screen reader; Ожидаемый результат: Status, source, date, CTA имеют связные accessible names.","ID: T-047; Условие: Screen reader; Ожидаемый результат: Status, source, date, CTA имеют связные accessible names.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,F. UI/доступность,SRC-DOC-M02-P-00474,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M02-REQ-0309,1.0,M02,Проверка по ИИН,UI,F. UI/доступность,"ID: T-048; Условие: Partial coverage; Ожидаемый результат: Первым озвучивается «частичная проверка X/Y», затем найденные факты.","ID: T-048; Условие: Partial coverage; Ожидаемый результат: Первым озвучивается «частичная проверка X/Y», затем найденные факты.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,F. UI/доступность,SRC-DOC-M02-P-00475,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
