extract_id,document_id,module_id,source_document,source_version,source_section,source_type,source_order,raw_text,table_name,row_or_item,notes
SRC-DOC-000-00095,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§04 Пенсионные отчисления,PARAGRAPH,74,Вход: вручную загруженный поддерживаемый PDF и согласие,,paragraph:74,style=Normal
SRC-DOC-000-00096,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§04 Пенсионные отчисления,PARAGRAPH,75,"Действие и выход: извлекает строки, месяцы, суммы, КНП, отправителей и качество; отделяет неизвестности → снимок пенсионных фактов, нейтральных показателей и ограничений расчётной базы",,paragraph:75,style=Normal
SRC-DOC-000-00097,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§04 Пенсионные отчисления,PARAGRAPH,76,Не делает: не называет отправителя работодателем и не превращает взнос в доход банка,,paragraph:76,style=Normal
SRC-DOC-000-00098,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§04 Пенсионные отчисления,PARAGRAPH,77,Источник требований: 03_CASA_Pro_Pension_Contribution_Engine_Final_Spec_KZ_2026-08-21,,paragraph:77,style=Normal
SRC-DOC-000-00099,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§04 Пенсионные отчисления,PARAGRAPH,79,КАРТА МОДУЛЕЙ • 05–08,,paragraph:79,style=Normal
SRC-DOC-000-00100,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§7 Карта модулей — продолжение,HEADING,80,7. Карта модулей — продолжение,,paragraph:80,style=Heading 1
SRC-DOC-000-00101,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§05 Профиль клиента,HEADING,81,05  Профиль клиента,,paragraph:81,style=Heading 2
SRC-DOC-000-00102,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§05 Профиль клиента,PARAGRAPH,82,Зачем: создать единый профиль и не заставлять брокера повторять уже известные данные,,paragraph:82,style=Normal
SRC-DOC-000-00103,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§05 Профиль клиента,PARAGRAPH,83,Вход: опубликованные снимки ИИН/КИ/пенсионных и ручные ответы клиента,,paragraph:83,style=Normal
SRC-DOC-000-00104,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§05 Профиль клиента,PARAGRAPH,84,"Действие и выход: добавляет только недостающие факты о цели, участниках, работе, доходах, активах и ПВ; фиксирует конфликты → неизменяемый client_profile_snapshot",,paragraph:84,style=Normal
SRC-DOC-000-00105,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§05 Профиль клиента,PARAGRAPH,85,Не делает: не перечитывает PDF и не определяет принимаемый банком доход,,paragraph:85,style=Normal
SRC-DOC-000-00106,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§05 Профиль клиента,PARAGRAPH,86,Источник требований: 04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,,paragraph:86,style=Normal
SRC-DOC-000-00107,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§06 Финансовые расчёты,HEADING,87,06  Финансовые расчёты,,paragraph:87,style=Heading 2
SRC-DOC-000-00108,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§06 Финансовые расчёты,PARAGRAPH,88,Зачем: одинаково и воспроизводимо считать финансовое положение клиента,,paragraph:88,style=Normal
SRC-DOC-000-00109,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§06 Финансовые расчёты,PARAGRAPH,89,"Вход: подтверждённый профиль, текущие обязательства, цель покупки и разрешённые параметры",,paragraph:89,style=Normal
SRC-DOC-000-00110,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§06 Финансовые расчёты,PARAGRAPH,90,"Действие и выход: применяет утверждённые формулы и фиксирует входы, версию и результат → расчётные показатели CASA и список UNKNOWN/блокеров",,paragraph:90,style=Normal
SRC-DOC-000-00111,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§06 Финансовые расчёты,PARAGRAPH,91,"Не делает: не создаёт банковское правило, не угадывает зарплату и не заменяет неизвестное нулём",,paragraph:91,style=Normal
SRC-DOC-000-00112,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§06 Финансовые расчёты,PARAGRAPH,92,Источник требований: MASTER + продуктовые документы; отдельная техническая спецификация формул среди вложений отсутствует; DONE по точным формулам заблокирован до утверждённого каталога формул и эталонов,,paragraph:92,style=Normal
SRC-DOC-000-00113,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§07 База условий банков (Bank Rules Engine),HEADING,93,07  База условий банков (Bank Rules Engine),,paragraph:93,style=Heading 2
SRC-DOC-000-00114,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§07 База условий банков (Bank Rules Engine),PARAGRAPH,94,Зачем: хранить проверяемые и версионные условия программ,,paragraph:94,style=Normal
SRC-DOC-000-00115,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§07 База условий банков (Bank Rules Engine),PARAGRAPH,95,"Вход: 05 Bank Rules Standard и утверждённые отдельные пакеты правил конкретных банков с источниками, версиями и владельцами",,paragraph:95,style=Normal
SRC-DOC-000-00116,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§07 База условий банков (Bank Rules Engine),PARAGRAPH,96,Действие и выход: публикует правила только после проверки источника и тестов → версия программы и набор применимых правил,,paragraph:96,style=Normal
SRC-DOC-000-00117,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§07 База условий банков (Bank Rules Engine),PARAGRAPH,97,Не делает: не получает условия от ИИ и не меняет факты клиента,,paragraph:97,style=Normal
SRC-DOC-000-00118,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§07 База условий банков (Bank Rules Engine),PARAGRAPH,98,Источник требований: 05_CASA_Pro_Bank_Rules_Standard_Final_Spec_KZ_2026-08-21(2).docx; стандарт предоставлен и действует; конкретные условия банков наполняются только отдельными Bank Rules Packs,,paragraph:98,style=Normal
SRC-DOC-000-00119,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,HEADING,99,08  Предварительное сопоставление с программами,,paragraph:99,style=Heading 2
SRC-DOC-000-00120,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,PARAGRAPH,100,Зачем: применить известные правила к одному и тому же профилю клиента,,paragraph:100,style=Normal
SRC-DOC-000-00121,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,PARAGRAPH,101,"Вход: client_profile_snapshot, расчётный снимок, опубликованная версия правил",,paragraph:101,style=Normal
SRC-DOC-000-00122,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,PARAGRAPH,102,"Действие и выход: проверяет только известные условия, сохраняет причины, неизвестности и использованные версии → один из трёх пользовательских результатов по каждой программе",,paragraph:102,style=Normal
SRC-DOC-000-00123,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,PARAGRAPH,103,Не делает: не является одобрением банка и не подбирает квартиры,,paragraph:103,style=Normal
SRC-DOC-000-00124,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,PARAGRAPH,104,Источник требований: MASTER + 05_CASA_Pro_Bank_Rules_Standard_Final_Spec_KZ_2026-08-21(2).docx; сопоставление по конкретному банку возможно только после утверждения его отдельного Bank Rules Pack,,paragraph:104,style=Normal
SRC-DOC-000-00125,DOC-000,CORE,00_CASA_Pro_MASTER_v1.2,1.2,§08 Предварительное сопоставление с программами,PARAGRAPH,106,КАРТА МОДУЛЕЙ • 09–12,,paragraph:106,style=Normal
